0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.658725693821907043e-02,2.783205173909664154e-02,3.717397525906562805e-02,2.804794721305370331e-02,-1.472657662816345692e-03,-1.770409580785781145e-04,2.485666191205382347e-03,1.131394179537892342e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.109750598669052124e-02,-7.910393923521041870e-02,3.163031935691833496e-01,3.987946510314941406e-01,3.137724995613098145e-01,-1.348468754440546036e-02,4.418872594833374023e-01,1.186421588063240051e-01,-2.091886242851614952e-03,-7.955694571137428284e-03,6.064690649509429932e-03,9.960271418094635010e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.547929249703884125e-02,8.790126442909240723e-02,2.405667155981063843e-01,2.489444464445114136e-01,2.612102925777435303e-01,6.135573238134384155e-02,4.251244664192199707e-01,1.672940850257873535e-01,1.025956473313271999e-03,1.081568887457251549e-03,7.349462714046239853e-03,7.798819337040185928e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.039815604686737061e-02,3.423900110647082329e-03,5.379540473222732544e-02,1.480593904852867126e-02,-9.532332420349121094e-03,9.797135367989540100e-03,2.356543764472007751e-02,1.220811624079942703e-02,-5.318338298820890486e-05,-2.165221958421170712e-04,9.784683352336287498e-04,1.140477252192795277e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.579960249364376068e-02,6.600540596991777420e-03,1.856115087866783142e-02,9.428948163986206055e-03,4.457949846982955933e-02,3.043210320174694061e-02,5.768433213233947754e-02,3.314266726374626160e-02,-6.505780620500445366e-04,3.898155991919338703e-04,1.330160535871982574e-03,1.355448155663907528e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.568797051906585693e-01,1.224905475974082947e-01,4.568797051906585693e-01,1.224905475974082947e-01,-5.335776135325431824e-03,3.537832759320735931e-03,1.027062460780143738e-01,5.432752892374992371e-02,-4.794881213456392288e-03,-1.866432139649987221e-04,8.087305352091789246e-03,1.122755371034145355e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.703008294105529785e-01,-1.444390118122100830e-01,3.703008294105529785e-01,1.444390118122100830e-01,-6.785231828689575195e-02,-1.770035177469253540e-01,2.864095866680145264e-01,2.878251969814300537e-01,1.735388883389532566e-03,-2.689285017549991608e-02,6.316373124718666077e-03,2.749248221516609192e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.135429967893287539e-04,-1.606765727046877146e-04,2.135429967893287539e-04,2.135429967893287539e-04,3.912804275751113892e-02,-6.012549623847007751e-03,9.902597963809967041e-02,3.182664513587951660e-02,1.822830818127840757e-04,1.604877761565148830e-04,9.130246471613645554e-04,6.620847270824015141e-04
7.015711627900600433e-03,-9.644165635108947754e-03,7.781858555972576141e-03,1.016489695757627487e-02,-2.367017557844519615e-03,1.880867220461368561e-02,2.194945886731147766e-02,3.892336040735244751e-02,1.345473225228488445e-03,5.188632290810346603e-03,1.317268703132867813e-02,1.071444712579250336e-02,2.639638842083513737e-04,1.764350570738315582e-03,9.357586386613547802e-04,2.364163054153323174e-03,6.897814455442130566e-04,-7.639649556949734688e-04,6.897814455442130566e-04,7.639649556949734688e-04,1.863020956516265869e-01,-2.323838025331497192e-01,3.221026062965393066e-01,3.831528425216674805e-01,6.867450475692749023e-02,-1.562270969152450562e-01,2.297635078430175781e-01,1.932358443737030029e-01,5.823017098009586334e-03,-1.528181019239127636e-03,8.512697182595729828e-03,7.799789775162935257e-03,8.035661652684211731e-03,9.913705289363861084e-04,8.035661652684211731e-03,5.671259015798568726e-03,-1.006854474544525146e-01,-4.468882828950881958e-02,3.527216017246246338e-01,1.550170183181762695e-01,3.639488518238067627e-01,7.967668771743774414e-02,4.667267501354217529e-01,1.102790385484695435e-01,4.760465119034051895e-03,-2.545684110373258591e-04,1.434199791401624680e-02,5.982262082397937775e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.319902164861559868e-04,3.558875992894172668e-03,6.994621362537145615e-03,8.376316167414188385e-03,5.434459820389747620e-02,-2.337480708956718445e-02,6.488206982612609863e-02,2.565596438944339752e-02,7.687263132538646460e-05,1.781456638127565384e-03,1.665305462665855885e-03,2.318910788744688034e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.584494560956954956e-02,1.081037893891334534e-02,7.279026508331298828e-02,1.824226975440979004e-02,-2.168882638216018677e-02,5.630602128803730011e-03,2.542873099446296692e-02,1.360974460840225220e-02,-2.687664527911692858e-04,6.847755284979939461e-04,7.741565932519733906e-04,1.632984145544469357e-03,6.526145152747631073e-03,2.368841320276260376e-02,6.526145152747631073e-03,2.368841320276260376e-02,4.408727586269378662e-01,1.896893531084060669e-01,4.868502318859100342e-01,2.327209711074829102e-01,-1.709910035133361816e-01,1.361868809908628464e-02,1.861716359853744507e-01,1.010669767856597900e-01,-3.547193948179483414e-03,8.058802224695682526e-03,5.783483851701021194e-03,1.626060344278812408e-02,1.577498018741607666e-02,-1.558388210833072662e-02,2.228833921253681183e-02,4.292386770248413086e-02,2.129555344581604004e-01,-4.588205739855766296e-02,4.480536580085754395e-01,3.307567238807678223e-01,2.351329475641250610e-02,1.571794413030147552e-02,1.190166175365447998e-01,1.189165711402893066e-01,3.209221642464399338e-03,4.901232197880744934e-03,1.067156903445720673e-02,1.326207816600799561e-02,8.488232269883155823e-03,1.001955661922693253e-02,9.868764318525791168e-03,1.080205198377370834e-02,-4.962928593158721924e-03,4.167389590293169022e-03,1.644775457680225372e-02,1.912194117903709412e-02,1.853388501331210136e-03,2.499015768989920616e-03,9.872660040855407715e-03,1.071199961006641388e-02,-1.158356200903654099e-03,1.053412444889545441e-03,1.597453840076923370e-03,2.227561315521597862e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.276838779449462891e-02,-3.499180544167757034e-03,1.276838779449462891e-02,1.064628083258867264e-02,2.711938507854938507e-02,1.084571587853133678e-03,6.522398442029953003e-02,1.898999325931072235e-02,-1.922202995046973228e-03,5.283894133754074574e-04,2.007813425734639168e-03,2.170878229662775993e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.143137097358703613e-01,5.106217414140701294e-02,4.946534633636474609e-01,8.041209727525711060e-02,-2.411307505099102855e-04,4.279373213648796082e-03,8.631133474409580231e-03,1.165126450359821320e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.986807592213153839e-03,5.938188731670379639e-02,1.891837567090988159e-01,4.228308796882629395e-01,3.219353854656219482e-01,-1.045778114348649979e-02,5.066801905632019043e-01,2.187203168869018555e-01,-2.128882799297571182e-03,6.307830568403005600e-03,6.491687148809432983e-03,1.394042093306779861e-02,1.027527614496648312e-03,1.226654392667114735e-03,1.125278882682323456e-03,3.838432952761650085e-03,2.704891003668308258e-02,4.391344636678695679e-02,3.537577763199806213e-02,4.861111193895339966e-02,1.907053403556346893e-02,5.418517440557479858e-02,3.366047888994216919e-02,6.222012639045715332e-02,1.307406229898333549e-03,7.858966710045933723e-04,2.662580460309982300e-03,1.416657469235360622e-03
4.482686563278548419e-05,-2.241045876871794462e-05,4.482686563278548419e-05,2.881514592445455492e-05,6.440901011228561401e-02,-1.661342568695545197e-02,7.114443182945251465e-02,2.148067019879817963e-02,-1.292347442358732224e-02,-3.004426253028213978e-04,2.508246526122093201e-02,2.084054239094257355e-02,-1.075676293112337589e-03,4.654244694393128157e-04,1.210990245454013348e-03,1.193938078358769417e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.264028131961822510e-01,9.471050649881362915e-02,4.562753140926361084e-01,3.013266921043395996e-01,7.208090275526046753e-02,6.169885396957397461e-02,1.555049866437911987e-01,1.448125541210174561e-01,-5.570726003497838974e-03,2.399005898041650653e-04,8.601406589150428772e-03,1.039806474000215530e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.614110291004180908e-01,-1.418025940656661987e-01,4.758270680904388428e-01,1.418025940656661987e-01,-1.265561766922473907e-02,-1.630838587880134583e-02,1.319895237684249878e-01,1.085799857974052429e-01,-6.347545888274908066e-03,5.584539845585823059e-03,1.237309444695711136e-02,1.298319548368453979e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.127204444259405136e-04,-6.444333121180534363e-05,1.915038912557065487e-03,1.731396187096834183e-03,6.379419565200805664e-02,-2.476386725902557373e-02,6.661409884691238403e-02,3.549654409289360046e-02,1.568562438478693366e-04,2.026037778705358505e-03,1.190318260341882706e-03,2.239583991467952728e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.817607581615447998e-02,-8.846664801239967346e-03,6.830731034278869629e-02,9.361282922327518463e-03,-1.471066381782293320e-02,1.584880799055099487e-02,1.843244396150112152e-02,1.878021843731403351e-02,-5.336288086255080998e-05,6.013905513100326061e-04,1.454225392080843449e-03,1.665331656113266945e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.787992894649505615e-01,9.348230063915252686e-02,4.254772663116455078e-01,2.388370186090469360e-01,6.655970215797424316e-02,7.334093004465103149e-02,1.223665103316307068e-01,1.539791971445083618e-01,-7.458225358277559280e-03,5.529894493520259857e-03,8.612664416432380676e-03,1.204631850123405457e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.005768537521362305e-01,-7.483186572790145874e-02,5.058072805404663086e-01,1.085622385144233704e-01,-7.242929656058549881e-03,3.332849964499473572e-02,5.845614150166511536e-02,8.991322666406631470e-02,-4.882573615759611130e-03,6.966071203351020813e-03,6.374028977006673813e-03,1.264225877821445465e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.814468555152416229e-02,-1.669484749436378479e-02,3.248210251331329346e-02,1.669484749436378479e-02,4.314155876636505127e-02,-3.719120472669601440e-02,7.549769431352615356e-02,4.542388394474983215e-02,-3.082640003412961960e-03,-5.635732319205999374e-03,3.486759262159466743e-03,6.949071306735277176e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.090561389923095703e-02,-7.369015365839004517e-03,2.090561389923095703e-02,8.101596496999263763e-03,1.029753498733043671e-02,-3.497966565191745758e-03,8.220393955707550049e-02,2.015220001339912415e-02,8.515901863574981689e-04,-1.295025344006717205e-03,9.923890465870499611e-04,1.403616392053663731e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.270836941897869110e-02,-7.540825754404067993e-03,2.270836941897869110e-02,8.700287900865077972e-03,2.137696892023086548e-01,-4.508079215884208679e-02,6.723451018333435059e-01,1.854180544614791870e-01,-2.603877801448106766e-03,1.213121227920055389e-03,4.279804416000843048e-03,3.517097560688853264e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.413438357412815094e-03,1.173379737883806229e-02,7.456492632627487183e-02,6.923220306634902954e-02,2.796775698661804199e-01,3.944407030940055847e-02,5.746387243270874023e-01,1.697104722261428833e-01,-6.456306669861078262e-03,1.107497047632932663e-02,9.070083498954772949e-03,1.516942214220762253e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.831675276160240173e-02,-1.471037510782480240e-02,6.272201240062713623e-02,3.065972588956356049e-02,-7.854655850678682327e-04,-4.615998768713325262e-04,1.362770795822143555e-03,1.317232032306492329e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.292733430862426758e-02,1.552539318799972534e-02,4.139588028192520142e-02,1.822939701378345490e-02,3.972892463207244873e-02,1.809251122176647186e-02,5.143426731228828430e-02,1.869831420481204987e-02,-1.631157356314361095e-04,5.805917317047715187e-04,5.842183600179851055e-04,1.198955345898866653e-03,-2.774859592318534851e-02,7.536979392170906067e-03,8.639309555292129517e-02,5.406092479825019836e-02,2.859984040260314941e-01,1.191773191094398499e-01,4.488364160060882568e-01,2.708787024021148682e-01,1.619902998208999634e-01,4.291106481105089188e-03,2.346407771110534668e-01,8.064990490674972534e-02,-6.672954186797142029e-03,-3.573286579921841621e-03,6.698099896311759949e-03,7.472026161849498749e-03,-3.806495340541005135e-03,-1.747185736894607544e-02,9.311867877840995789e-03,1.747185736894607544e-02,4.872663319110870361e-01,-8.899656683206558228e-02,4.900085628032684326e-01,1.083610653877258301e-01,-3.618333116173744202e-02,-3.520664572715759277e-02,8.060982078313827515e-02,6.792277842760086060e-02,-2.839831868186593056e-03,-1.934177591465413570e-03,7.231182418763637543e-03,1.133525930345058441e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.563506275415420532e-02,2.158969454467296600e-02,6.563506275415420532e-02,2.429587393999099731e-02,-8.129449561238288879e-03,3.845625324174761772e-03,1.078015100210905075e-02,8.390676230192184448e-03,1.864882797235623002e-04,-4.753824032377451658e-04,1.139134168624877930e-03,1.339878654107451439e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.879161223769187927e-03,-8.403816260397434235e-03,3.508612886071205139e-02,4.806753993034362793e-02,4.168838262557983398e-02,1.859467243775725365e-03,7.632512599229812622e-02,2.524611540138721466e-02,-3.902554744854569435e-04,5.335373571142554283e-04,9.627451072447001934e-04,1.478001242503523827e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.298624277114868164e-02,-6.647589057683944702e-02,2.317646741867065430e-01,1.488987058401107788e-01,3.400736749172210693e-01,-3.153682127594947815e-02,5.326924324035644531e-01,1.337768137454986572e-01,-3.141180844977498055e-03,5.114617757499217987e-03,1.310494635254144669e-02,9.338169358670711517e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.761243566870689392e-03,3.510393202304840088e-02,6.614778935909271240e-02,4.198271408677101135e-02,3.860118091106414795e-01,1.061747074127197266e-01,5.037696361541748047e-01,2.319077700376510620e-01,-3.520842874422669411e-03,2.917429199442267418e-03,9.781674481928348541e-03,9.421247988939285278e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.555724884383380413e-03,-1.696307212114334106e-02,1.525770686566829681e-02,1.770952902734279633e-02,5.316204205155372620e-02,-1.777474954724311829e-02,9.394723176956176758e-02,2.839428558945655823e-02,-5.269186804071068764e-04,-2.947926521301269531e-03,8.823857642710208893e-04,4.532835446298122406e-03
